17:51:48.601612,IP,104.16.80.166.https,>,10.0.2.15.39450:,Flags,[A],,ack,518,,win,65535,,length,0,,,,,,,,,,,,,
17:51:48.638582,IP,104.16.80.166.https,>,10.0.2.15.39450:,Flags,[A],,ack,569,,win,65535,,length,0,,,,,,,,,,,,,
17:51:48.640026,IP,104.16.80.166.https,>,10.0.2.15.39450:,Flags,[A],,ack,746,,win,65535,,length,0,,,,,,,,,,,,,
17:51:48.706185,IP,104.16.80.166.https,>,10.0.2.15.39450:,Flags,[A],,ack,784,,win,65535,,length,0,,,,,,,,,,,,,
17:51:45.151050,IP,server-13-33-170-241.maa50.r.cloudfront.net.https,>,10.0.2.15.41086:,Flags,[A],,ack,518,,win,65535,,length,0,,,,,,,,,,,,,
17:51:45.238225,IP,server-13-33-170-241.maa50.r.cloudfront.net.https,>,10.0.2.15.41086:,Flags,[A],,ack,569,,win,65535,,length,0,,,,,,,,,,,,,
17:51:45.238469,IP,server-13-33-170-241.maa50.r.cloudfront.net.https,>,10.0.2.15.41086:,Flags,[A],,ack,746,,win,65535,,length,0,,,,,,,,,,,,,
17:51:45.318884,IP,server-13-33-170-241.maa50.r.cloudfront.net.https,>,10.0.2.15.41086:,Flags,[A],,ack,784,,win,65535,,length,0,,,,,,,,,,,,,
17:51:46.351139,IP,server-13-33-170-241.maa50.r.cloudfront.net.https,>,10.0.2.15.41086:,Flags,[A],,ack,1022,,win,65535,,length,0,,,,,,,,,,,,,
17:51:45.943724,IP,ec2-54-225-182-172.compute-1.amazonaws.com.https,>,10.0.2.15.41720:,Flags,[A],,ack,589,,win,65535,,length,0,,,,,,,,,,,,,
17:51:48.915529,IP,ec2-54-225-182-172.compute-1.amazonaws.com.https,>,10.0.2.15.41720:,Flags,[A],,ack,1316,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.308906,IP,a104-85-134-97.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.44442:,Flags,[A],,ack,198,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.416650,IP,a104-85-134-97.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.44442:,Flags,[A],,ack,324,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.416667,IP,a104-85-134-97.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.44442:,Flags,[A],,ack,501,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.546313,IP,a104-85-134-97.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.44442:,Flags,[A],,ack,539,,win,65535,,length,0,,,,,,,,,,,,,
17:51:48.102210,IP,a104-85-134-97.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.44442:,Flags,[A],,ack,1999,,win,65535,,length,0,,,,,,,,,,,,,
17:51:48.102225,IP,a104-85-134-97.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.44442:,Flags,[A],,ack,2472,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.876262,IP,a104-85-150-179.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.44634:,Flags,[A],,ack,193,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.953932,IP,a104-85-150-179.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.44634:,Flags,[A],,ack,319,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.066096,IP,a104-85-150-179.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.44634:,Flags,[A],,ack,1021,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.969518,IP,a104-85-150-179.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.44636:,Flags,[A],,ack,193,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.065062,IP,a104-85-150-179.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.44636:,Flags,[A],,ack,319,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.088630,IP,a104-85-150-179.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.44636:,Flags,[A],,ack,862,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.971166,IP,bom07s20-in-f14.1e100.net.https,>,10.0.2.15.45998:,Flags,[A],,ack,373,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.081558,IP,bom07s20-in-f14.1e100.net.https,>,10.0.2.15.45998:,Flags,[A],,ack,419,,win,65535,,length,0,,,,,,,,,,,,,
17:51:46.788115,IP,server-13-33-142-58.maa50.r.cloudfront.net.https,>,10.0.2.15.47090:,Flags,[A],,ack,207,,win,65535,,length,0,,,,,,,,,,,,,
17:51:46.891780,IP,server-13-33-142-58.maa50.r.cloudfront.net.https,>,10.0.2.15.47090:,Flags,[A],,ack,333,,win,65535,,length,0,,,,,,,,,,,,,
17:51:46.899609,IP,server-13-33-142-58.maa50.r.cloudfront.net.https,>,10.0.2.15.47090:,Flags,[A],,ack,745,,win,65535,,length,0,,,,,,,,,,,,,
17:51:51.305700,IP,192.0.73.2.https,>,10.0.2.15.47558:,Flags,[A],,ack,194,,win,65535,,length,0,,,,,,,,,,,,,
17:51:51.186289,IP,104.16.110.18.https,>,10.0.2.15.48108:,Flags,[A],,ack,195,,win,65535,,length,0,,,,,,,,,,,,,
17:51:51.250913,IP,104.16.110.18.https,>,10.0.2.15.48108:,Flags,[A],,ack,288,,win,65535,,length,0,,,,,,,,,,,,,
17:51:51.260842,IP,104.16.110.18.https,>,10.0.2.15.48108:,Flags,[A],,ack,465,,win,65535,,length,0,,,,,,,,,,,,,
17:51:45.237892,IP,151.101.112.134.https,>,10.0.2.15.48378:,Flags,[A],,ack,518,,win,65535,,length,0,,,,,,,,,,,,,
17:51:45.395462,IP,151.101.112.134.https,>,10.0.2.15.48378:,Flags,[A],,ack,569,,win,65535,,length,0,,,,,,,,,,,,,
17:51:46.349317,IP,151.101.112.134.https,>,10.0.2.15.48378:,Flags,[A],,ack,1353,,win,65535,,length,0,,,,,,,,,,,,,
17:51:46.720316,IP,151.101.112.134.https,>,10.0.2.15.48378:,Flags,[A],,ack,2056,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.452655,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49436:,Flags,[A],,ack,196,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.519732,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49436:,Flags,[A],,seq,1:2841,,ack,196,,win,65535,,length,2840,,,,,,,,,,
17:51:49.547874,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49436:,Flags,[A],,ack,322,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.593861,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49436:,Flags,[A],,ack,516,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.644324,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49436:,Flags,[A],,ack,547,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.645121,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49436:,Flags,[A],,ack,548,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.452227,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49438:,Flags,[A],,ack,196,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.508443,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49438:,Flags,[A],,seq,1:2841,,ack,196,,win,65535,,length,2840,,,,,,,,,,
17:51:49.519630,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49438:,Flags,[A],,ack,322,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.519641,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49438:,Flags,[A],,ack,499,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.636732,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49438:,Flags,[A],,ack,537,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.452347,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49440:,Flags,[A],,ack,196,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.519700,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49440:,Flags,[A],,seq,1:2841,,ack,196,,win,65535,,length,2840,,,,,,,,,,
17:51:49.581122,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49440:,Flags,[A],,ack,322,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.593896,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49440:,Flags,[A],,ack,499,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.676299,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49440:,Flags,[A],,ack,537,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.451762,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49442:,Flags,[A],,ack,196,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.525845,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49442:,Flags,[A],,ack,322,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.591913,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49442:,Flags,[A],,ack,499,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.637258,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49442:,Flags,[A],,ack,537,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.451659,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49444:,Flags,[A],,ack,196,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.519665,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49444:,Flags,[A],,seq,1:2841,,ack,196,,win,65535,,length,2840,,,,,,,,,,
17:51:49.589464,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49444:,Flags,[A],,ack,322,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.602579,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49444:,Flags,[A],,ack,516,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.639630,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49444:,Flags,[A],,ack,547,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.639644,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49444:,Flags,[A],,ack,548,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.756617,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49458:,Flags,[A],,ack,196,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.810455,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49458:,Flags,[A],,seq,1:2841,,ack,196,,win,65535,,length,2840,,,,,,,,,,
17:51:50.818999,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49458:,Flags,[A],,ack,322,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.819585,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49458:,Flags,[A],,ack,499,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.923105,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49458:,Flags,[A],,ack,537,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.779291,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49460:,Flags,[A],,ack,196,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.832822,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49460:,Flags,[A],,seq,1:2841,,ack,196,,win,65535,,length,2840,,,,,,,,,,
17:51:50.839327,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49460:,Flags,[A],,ack,322,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.866914,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49460:,Flags,[A],,ack,516,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.886563,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49460:,Flags,[A],,ack,547,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.886582,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49460:,Flags,[A],,ack,548,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.780991,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49462:,Flags,[A],,ack,196,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.866186,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49462:,Flags,[A],,ack,322,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.869930,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49462:,Flags,[A],,ack,516,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.921137,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49462:,Flags,[A],,ack,547,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.921150,IP,a104-85-134-161.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.49462:,Flags,[A],,ack,548,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.307393,IP,151.101.1.69.https,>,10.0.2.15.49770:,Flags,[A],,ack,195,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.357272,IP,151.101.1.69.https,>,10.0.2.15.49770:,Flags,[A],,ack,288,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.359188,IP,151.101.1.69.https,>,10.0.2.15.49770:,Flags,[A],,ack,465,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.462330,IP,151.101.1.69.https,>,10.0.2.15.49770:,Flags,[A],,ack,503,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.564746,IP,151.101.1.69.https,>,10.0.2.15.49770:,Flags,[A],,ack,932,,win,65535,,length,0,,,,,,,,,,,,,
17:51:51.110427,IP,151.101.1.69.https,>,10.0.2.15.49770:,Flags,[A],,ack,1107,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.253416,IP,xx-fbcdn-shv-01-bom1.fbcdn.net.https,>,10.0.2.15.49842:,Flags,[A],,ack,518,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.311421,IP,xx-fbcdn-shv-01-bom1.fbcdn.net.https,>,10.0.2.15.49842:,Flags,[A],,ack,569,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.313789,IP,xx-fbcdn-shv-01-bom1.fbcdn.net.https,>,10.0.2.15.49842:,Flags,[A],,ack,746,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.314866,IP,xx-fbcdn-shv-01-bom1.fbcdn.net.https,>,10.0.2.15.49842:,Flags,[A],,ack,983,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.377828,IP,xx-fbcdn-shv-01-bom1.fbcdn.net.https,>,10.0.2.15.49842:,Flags,[A],,ack,1021,,win,65535,,length,0,,,,,,,,,,,,,
17:51:45.233344,IP,ec2-54-209-50-231.compute-1.amazonaws.com.https,>,10.0.2.15.51514:,Flags,[A],,ack,518,,win,65535,,length,0,,,,,,,,,,,,,
17:51:45.468334,IP,ec2-54-209-50-231.compute-1.amazonaws.com.https,>,10.0.2.15.51514:,Flags,[A],,ack,569,,win,65535,,length,0,,,,,,,,,,,,,
17:51:45.469083,IP,ec2-54-209-50-231.compute-1.amazonaws.com.https,>,10.0.2.15.51514:,Flags,[A],,ack,746,,win,65535,,length,0,,,,,,,,,,,,,
17:51:45.469099,IP,ec2-54-209-50-231.compute-1.amazonaws.com.https,>,10.0.2.15.51514:,Flags,[A],,ack,1221,,win,65535,,length,0,,,,,,,,,,,,,
17:51:45.711108,IP,ec2-54-209-50-231.compute-1.amazonaws.com.https,>,10.0.2.15.51514:,Flags,[A],,ack,1259,,win,65535,,length,0,,,,,,,,,,,,,
17:51:46.325099,IP,ec2-54-209-50-231.compute-1.amazonaws.com.https,>,10.0.2.15.51514:,Flags,[A],,ack,1565,,win,65535,,length,0,,,,,,,,,,,,,
17:51:46.326424,IP,ec2-54-209-50-231.compute-1.amazonaws.com.https,>,10.0.2.15.51514:,Flags,[A],,ack,1761,,win,65535,,length,0,,,,,,,,,,,,,
17:51:46.701069,IP,ec2-54-209-50-231.compute-1.amazonaws.com.https,>,10.0.2.15.51514:,Flags,[A],,ack,1914,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.618972,IP,ec2-35-161-241-69.us-west-2.compute.amazonaws.com.https,>,10.0.2.15.51664:,Flags,[A],,ack,236,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.918743,IP,ec2-35-161-241-69.us-west-2.compute.amazonaws.com.https,>,10.0.2.15.51664:,Flags,[A],,seq,1:2841,,ack,236,,win,65535,,length,2840,,,,,,,,,,
17:51:47.925401,IP,ec2-35-161-241-69.us-west-2.compute.amazonaws.com.https,>,10.0.2.15.51664:,Flags,[A],,ack,362,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.925420,IP,ec2-35-161-241-69.us-west-2.compute.amazonaws.com.https,>,10.0.2.15.51664:,Flags,[A],,ack,1112,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.858283,IP,ec2-35-161-241-69.us-west-2.compute.amazonaws.com.https,>,10.0.2.15.51666:,Flags,[A],,ack,236,,win,65535,,length,0,,,,,,,,,,,,,
17:51:48.152570,IP,ec2-35-161-241-69.us-west-2.compute.amazonaws.com.https,>,10.0.2.15.51666:,Flags,[A],,ack,362,,win,65535,,length,0,,,,,,,,,,,,,
17:51:48.153330,IP,ec2-35-161-241-69.us-west-2.compute.amazonaws.com.https,>,10.0.2.15.51666:,Flags,[A],,ack,1468,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.920326,IP,ec2-35-161-241-69.us-west-2.compute.amazonaws.com.https,>,10.0.2.15.51668:,Flags,[A],,ack,236,,win,65535,,length,0,,,,,,,,,,,,,
17:51:48.230186,IP,ec2-35-161-241-69.us-west-2.compute.amazonaws.com.https,>,10.0.2.15.51668:,Flags,[A],,ack,362,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.303400,IP,ec2-35-161-241-69.us-west-2.compute.amazonaws.com.https,>,10.0.2.15.51668:,Flags,[A],,ack,1112,,win,65535,,length,0,,,,,,,,,,,,,
17:51:48.145380,IP,ec2-35-161-241-69.us-west-2.compute.amazonaws.com.https,>,10.0.2.15.51678:,Flags,[A],,ack,236,,win,65535,,length,0,,,,,,,,,,,,,
17:51:48.425030,IP,ec2-35-161-241-69.us-west-2.compute.amazonaws.com.https,>,10.0.2.15.51678:,Flags,[A],,ack,362,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.605015,IP,ec2-35-161-241-69.us-west-2.compute.amazonaws.com.https,>,10.0.2.15.51678:,Flags,[A],,ack,1468,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.925306,IP,server-52-85-199-92.dub2.r.cloudfront.net.https,>,10.0.2.15.54410:,Flags,[A],,ack,191,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.118476,IP,server-52-85-199-92.dub2.r.cloudfront.net.https,>,10.0.2.15.54410:,Flags,[A],,seq,1:2841,,ack,191,,win,65535,,length,2840,,,,,,,,,,
17:51:50.125364,IP,server-52-85-199-92.dub2.r.cloudfront.net.https,>,10.0.2.15.54410:,Flags,[A],,ack,317,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.125982,IP,server-52-85-199-92.dub2.r.cloudfront.net.https,>,10.0.2.15.54410:,Flags,[A],,ack,820,,win,65535,,length,0,,,,,,,,,,,,,
17:51:50.512108,IP,server-52-85-199-92.dub2.r.cloudfront.net.https,>,10.0.2.15.54410:,Flags,[A],,ack,1319,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.843691,IP,151.101.154.202.https,>,10.0.2.15.54522:,Flags,[A],,ack,518,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.886954,IP,151.101.154.202.https,>,10.0.2.15.54522:,Flags,[A],,ack,569,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.888785,IP,151.101.154.202.https,>,10.0.2.15.54522:,Flags,[A],,ack,746,,win,65535,,length,0,,,,,,,,,,,,,
17:51:47.888805,IP,151.101.154.202.https,>,10.0.2.15.54522:,Flags,[A],,ack,1055,,win,65535,,length,0,,,,,,,,,,,,,
17:51:48.041831,IP,151.101.154.202.https,>,10.0.2.15.54522:,Flags,[A],,ack,1093,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.463763,IP,a104-85-138-238.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.55466:,Flags,[A],,ack,196,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.627624,IP,a104-85-138-238.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.55466:,Flags,[A],,ack,322,,win,65535,,length,0,,,,,,,,,,,,,
17:51:49.715919,IP,a104-85-138-238.deploy.static.akamaitechnologies.com.https,>,10.0.2.15.55466:,Flags,[A],,ack,811,,win,65535,,length,0,,,,,,,,,,,,,
17:51:51.185797,IP,151.101.65.69.https,>,10.0.2.15.59642:,Flags,[A],,ack,193,,win,65535,,length,0,,,,,,,,,,,,,
17:51:51.230378,IP,151.101.65.69.https,>,10.0.2.15.59642:,Flags,[A],,ack,286,,win,65535,,length,0,,,,,,,,,,,,,
17:51:51.231006,IP,151.101.65.69.https,>,10.0.2.15.59642:,Flags,[A],,ack,480,,win,65535,,length,0,,,,,,,,,,,,,
17:51:51.178011,IP,151.101.65.69.https,>,10.0.2.15.59644:,Flags,[A],,ack,193,,win,65535,,length,0,,,,,,,,,,,,,
17:51:51.224712,IP,151.101.65.69.https,>,10.0.2.15.59644:,Flags,[A],,ack,286,,win,65535,,length,0,,,,,,,,,,,,,
17:51:51.224729,IP,151.101.65.69.https,>,10.0.2.15.59644:,Flags,[A],,ack,480,,win,65535,,length,0,,,,,,,,,,,,,
17:51:51.186273,IP,151.101.65.69.https,>,10.0.2.15.59646:,Flags,[A],,ack,193,,win,65535,,length,0,,,,,,,,,,,,,
